train_acc,train_loss,val_acc,val_loss
0.06526315789473686,4.112668,0.09680000000000001,3.8513665
0.1054105263157895,3.7794316,0.11839999999999998,3.6812549
0.12155789473684213,3.6784031,0.10679999999999999,3.6739109
0.12890526315789472,3.6066842,0.11200000000000002,3.7205234
0.14938947368421054,3.4712155,0.14600000000000002,3.5262864
0.1706736842105263,3.3214319,0.1616,3.3875036
0.18837894736842106,3.2122095,0.1776,3.3371975
0.20362105263157898,3.1186109,0.1552,3.5390344
0.21671578947368422,3.0414221,0.1892,3.2996514
0.22349473684210527,2.98905,0.2184,2.9964504
0.23197894736842103,2.9383705,0.1612,3.4432893
0.24393684210526317,2.8912876,0.2064,3.2115524
0.24730526315789472,2.8607411,0.24959999999999996,2.897159
0.25501052631578947,2.8245292,0.22200000000000003,3.0381196
0.2589263157894737,2.7986364,0.23160000000000003,2.9594162
0.2618947368421053,2.779893,0.1848,3.2906182
0.27456842105263163,2.7465565,0.23639999999999997,2.951084
0.27458947368421055,2.7287502,0.24520000000000003,2.907006
0.28157894736842104,2.7076485,0.23799999999999996,3.152627
0.28391578947368423,2.694492,0.2652,2.7919636
0.2861052631578948,2.6745682,0.252,2.8895981
0.2901263157894737,2.6553187,0.14920000000000003,3.5361445
0.2924421052631579,2.6413186,0.27240000000000003,2.8171759
0.29389473684210526,2.6282299,0.2328,2.945284
0.2959157894736842,2.6197627,0.2476,2.8856454
0.3030736842105263,2.597128,0.26280000000000003,2.8305285
0.30898947368421054,2.577818,0.2556,2.8809507
0.3113473684210526,2.5588968,0.2936,2.6523545
0.3160631578947368,2.551153,0.2704,2.7854657
0.3140842105263158,2.540317,0.2684,2.7694798
0.3229263157894737,2.5183058,0.2632,2.9787445
0.32511578947368425,2.5035334,0.3104,2.5948443
0.3285263157894737,2.4872642,0.3116,2.572721
0.33349473684210523,2.4689412,0.23800000000000002,3.066826
0.3323368421052632,2.4650145,0.2856,2.6850367
0.3338315789473684,2.4559386,0.3132,2.581145
0.3396421052631579,2.4370224,0.2964,2.7254868
0.3430947368421053,2.4217215,0.24960000000000002,2.9649975
0.3453263157894737,2.4153147,0.2988,2.5521533
0.34945263157894735,2.3933568,0.26080000000000003,2.8456151
0.3512,2.3837726,0.3012,2.6497326
0.35374736842105264,2.3667948,0.32280000000000003,2.5766184
0.35981052631578947,2.352826,0.33399999999999996,2.528386
0.36012631578947363,2.3507633,0.3192,2.5742304
0.3665473684210526,2.3244562,0.3184,2.585892
0.36772631578947373,2.3174565,0.32839999999999997,2.5218225
0.3696421052631579,2.304658,0.33399999999999996,2.4491477
0.3753263157894737,2.2990117,0.3204,2.5540762
0.3784842105263158,2.2777376,0.34120000000000006,2.501129
0.3794526315789474,2.271268,0.33640000000000003,2.4333591
0.38065263157894735,2.2650452,0.2932,2.758159
0.3833052631578947,2.2481916,0.37639999999999996,2.3171005
0.38915789473684215,2.230364,0.3212,2.5150156
0.38995789473684217,2.2229652,0.33760000000000007,2.4325407
0.39261052631578947,2.2148812,0.3616,2.358287
0.39656842105263157,2.1923165,0.3428,2.4546664
0.39858947368421055,2.180942,0.3348,2.5021162
0.4032842105263158,2.1715372,0.37479999999999997,2.2654035
0.40614736842105265,2.1605036,0.35359999999999997,2.4546387
0.4104,2.1455176,0.38959999999999995,2.2293937
0.41189473684210526,2.1328363,0.35200000000000004,2.4207902
0.41334736842105263,2.120063,0.3488,2.455224
0.4211157894736842,2.099241,0.3791999999999999,2.267633
0.4200842105263158,2.0954714,0.3672000000000001,2.3764126
0.4263157894736842,2.0833743,0.40880000000000005,2.1784983
0.42734736842105264,2.0687413,0.386,2.2826545
0.43197894736842113,2.050963,0.41680000000000006,2.1551888
0.43214736842105267,2.045408,0.39120000000000005,2.2589834
0.43783157894736835,2.0271688,0.41600000000000004,2.0908294
0.4367368421052632,2.0198278,0.42200000000000004,2.1116924
0.4426526315789474,2.004643,0.38000000000000006,2.318916
0.4468421052631579,1.9903862,0.4023999999999999,2.250258
0.45029473684210525,1.9798486,0.41120000000000007,2.1251702
0.4522105263157895,1.9672825,0.43560000000000004,2.108505
0.45437894736842116,1.9559357,0.4272000000000001,2.0952446
0.45757894736842103,1.9467278,0.4404,2.0616472
0.4593473684210526,1.9290347,0.42919999999999997,2.099391
0.4654736842105264,1.9116861,0.4468,2.0371702
0.4675789473684211,1.9054675,0.42479999999999996,2.0497212
0.47050526315789476,1.8986789,0.43879999999999997,2.043616
0.4728421052631579,1.8887086,0.4312,2.060647
0.47402105263157895,1.875139,0.44520000000000004,2.0141187
0.47650526315789477,1.8682859,0.4543999999999999,1.9550378
0.4808842105263158,1.8500096,0.45039999999999997,2.0008492
0.48227368421052635,1.8439386,0.45439999999999997,1.9777266
0.4861684210526316,1.8362697,0.44480000000000003,1.9738905
0.4869894736842105,1.8287253,0.4536,1.9555076
0.49084210526315786,1.8112811,0.46879999999999994,1.9490124
0.4907368421052632,1.8059859,0.4623999999999999,1.9637924
0.49269473684210535,1.8034441,0.47119999999999995,1.9429492
0.4939578947368421,1.7974939,0.45520000000000005,1.9516547
0.49570526315789476,1.7900497,0.4684,1.9497211
0.4991368421052631,1.7796508,0.4644,1.9348843
0.5004421052631578,1.7746633,0.45400000000000007,1.94612
0.5035368421052632,1.7650173,0.4628000000000001,1.9444433
0.5019578947368422,1.7625089,0.4636,1.9304328
0.5044000000000001,1.7611493,0.4612,1.9186273
0.502042105263158,1.7574672,0.4604,1.9263126
0.504378947368421,1.7565737,0.4636,1.9240999
0.5030736842105262,1.7568493,0.45720000000000005,1.9163313
